symbol,name
OSBPL7,oxysterol binding protein like 7
OSBPL8,oxysterol binding protein like 8
OSBPL9,oxysterol binding protein like 9
OSCAR,osteoclast associated Ig-like receptor
OSCP1,organic solute carrier partner 1
OSER1,oxidative stress responsive serine rich 1
OSGEP,O-sialoglycoprotein endopeptidase
OSGEPL1,O-sialoglycoprotein endopeptidase like 1
OSGIN1,oxidative stress induced growth inhibitor 1
OSGIN2,oxidative stress induced growth inhibitor family member 2
OSM,oncostatin M
OSMR,oncostatin M receptor
OSR1,odd-skipped related transcription factor 1
OSR2,odd-skipped related transciption factor 2
OST4,"oligosaccharyltransferase complex subunit 4, non-catalytic"
OSTC,oligosaccharyltransferase complex non-catalytic subunit
OSTF1,osteoclast stimulating factor 1
OSTM1,osteoclastogenesis associated transmembrane protein 1
OSTN,osteocrin
OTC,ornithine transcarbamylase
OTOA,otoancorin
OTOF,otoferlin
OTOG,otogelin
OTOGL,otogelin like
OTOL1,otolin 1
OTOP1,otopetrin 1
OTOP2,otopetrin 2
OTOP3,otopetrin 3
OTOR,otoraplin
OTOS,otospiralin
OTP,orthopedia homeobox
OTUB1,"OTU deubiquitinase, ubiquitin aldehyde binding 1"
OTUB2,"OTU deubiquitinase, ubiquitin aldehyde binding 2"
OTUD1,OTU deubiquitinase 1
OTUD3,OTU deubiquitinase 3
OTUD4,OTU deubiquitinase 4
OTUD5,OTU deubiquitinase 5
OTUD6A,OTU deubiquitinase 6A
OTUD6B,OTU deubiquitinase 6B
OTUD7A,OTU deubiquitinase 7A
OTUD7B,OTU deubiquitinase 7B
OTULIN,OTU deubiquitinase with linear linkage specificity
OTULINL,OTU deubiquitinase with linear linkage specificity like
OTX1,orthodenticle homeobox 1
OTX2,orthodenticle homeobox 2
OVCA2,OVCA2 serine hydrolase domain containing
OVCH1,ovochymase 1
OVCH2,ovochymase 2
OVGP1,oviductal glycoprotein 1
OVOL1,ovo like transcriptional repressor 1
OVOL2,ovo like zinc finger 2
OVOL3,ovo like zinc finger 3
OXA1L,OXA1L mitochondrial inner membrane insertase
OXCT1,3-oxoacid CoA-transferase 1
OXCT2,3-oxoacid CoA-transferase 2
OXER1,oxoeicosanoid receptor 1
OXGR1,oxoglutarate receptor 1
OXLD1,oxidoreductase like domain containing 1
OXNAD1,oxidoreductase NAD binding domain containing 1
OXR1,oxidation resistance 1
OXSM,"3-oxoacyl-ACP synthase, mitochondrial"
OXSR1,oxidative stress responsive kinase 1
OXT,oxytocin/neurophysin I prepropeptide
OXTR,oxytocin receptor
P2RX1,purinergic receptor P2X 1
P2RX2,purinergic receptor P2X 2
P2RX3,purinergic receptor P2X 3
P2RX4,purinergic receptor P2X 4
P2RX5,purinergic receptor P2X 5
P2RX6,purinergic receptor P2X 6
P2RX7,purinergic receptor P2X 7
P2RY1,purinergic receptor P2Y1
P2RY10,P2Y receptor family member 10
P2RY11,purinergic receptor P2Y11
P2RY12,purinergic receptor P2Y12
P2RY13,purinergic receptor P2Y13
P2RY14,purinergic receptor P2Y14
P2RY2,purinergic receptor P2Y2
P2RY4,pyrimidinergic receptor P2Y4
P2RY6,pyrimidinergic receptor P2Y6
P2RY8,P2Y receptor family member 8
P3H1,prolyl 3-hydroxylase 1
P3H2,prolyl 3-hydroxylase 2
P3H3,prolyl 3-hydroxylase 3
P3H4,prolyl 3-hydroxylase family member 4 (inactive)
P3R3URF,PIK3R3 upstream open reading frame
P4HA1,prolyl 4-hydroxylase subunit alpha 1
P4HA2,prolyl 4-hydroxylase subunit alpha 2
P4HA3,prolyl 4-hydroxylase subunit alpha 3
P4HB,prolyl 4-hydroxylase subunit beta
P4HTM,"prolyl 4-hydroxylase, transmembrane"
PA2G4,proliferation-associated 2G4
PAAF1,proteasomal ATPase associated factor 1
PABIR1,PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1
PABIR2,PABIR family member 2
PABIR3,PABIR family member 3
PABPC1,poly(A) binding protein cytoplasmic 1
PABPC1L,poly(A) binding protein cytoplasmic 1 like
PABPC1L2A,poly(A) binding protein cytoplasmic 1 like 2A
PABPC1L2B,poly(A) binding protein cytoplasmic 1 like 2B
PABPC3,poly(A) binding protein cytoplasmic 3
PABPC4,poly(A) binding protein cytoplasmic 4
PABPC4L,poly(A) binding protein cytoplasmic 4 like
PABPC5,poly(A) binding protein cytoplasmic 5
PABPN1,poly(A) binding protein nuclear 1
PABPN1L,"PABPN1 like, cytoplasmic"
PACC1,proton activated chloride channel 1
PACRG,parkin coregulated
PACRGL,parkin coregulated like
PACS1,phosphofurin acidic cluster sorting protein 1
PACS2,phosphofurin acidic cluster sorting protein 2
PACSIN1,protein kinase C and casein kinase substrate in neurons 1
PACSIN2,protein kinase C and casein kinase substrate in neurons 2
PACSIN3,protein kinase C and casein kinase substrate in neurons 3
PADI1,peptidyl arginine deiminase 1
PADI2,peptidyl arginine deiminase 2
PADI3,peptidyl arginine deiminase 3
PADI4,peptidyl arginine deiminase 4
PADI6,peptidyl arginine deiminase 6
PAEP,progestagen associated endometrial protein
PAF1,PAF1 component of Paf1/RNA polymerase II complex
PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1
PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2
PAFAH1B3,platelet activating factor acetylhydrolase 1b catalytic subunit 3
PAFAH2,platelet activating factor acetylhydrolase 2
PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1
PAGE1,PAGE family member 1
PAGE2,PAGE family member 2
PAGE2B,PAGE family member 2B
PAGE3,PAGE family member 3
PAGE4,PAGE family member 4
PAGE5,PAGE family member 5
PAGR1,PAXIP1 associated glutamate rich protein 1
PAH,phenylalanine hydroxylase
PAICS,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
PAIP1,poly(A) binding protein interacting protein 1
PAIP2,poly(A) binding protein interacting protein 2
PAIP2B,poly(A) binding protein interacting protein 2B
PAK1,p21 (RAC1) activated kinase 1
PAK1IP1,PAK1 interacting protein 1
PAK2,p21 (RAC1) activated kinase 2
PAK3,p21 (RAC1) activated kinase 3
PAK4,p21 (RAC1) activated kinase 4
PAK5,p21 (RAC1) activated kinase 5
PAK6,p21 (RAC1) activated kinase 6
PALB2,partner and localizer of BRCA2
PALD1,phosphatase domain containing paladin 1
PALLD,"palladin, cytoskeletal associated protein"
PALM,paralemmin
PALM2AKAP2,PALM2 and AKAP2 fusion
PALM3,paralemmin 3
PALMD,palmdelphin
PALS1,"protein associated with LIN7 1, MAGUK p55 family member"
PALS2,"protein associated with LIN7 2, MAGUK p55 family member"
PAM,peptidylglycine alpha-amidating monooxygenase
PAM16,presequence translocase associated motor 16
PAMR1,peptidase domain containing associated with muscle regeneration 1
PAN2,poly(A) specific ribonuclease subunit PAN2
PAN3,poly(A) specific ribonuclease subunit PAN3
PANK1,pantothenate kinase 1
PANK2,pantothenate kinase 2
PANK3,pantothenate kinase 3
PANK4,pantothenate kinase 4 (inactive)
PANO1,proapoptotic nucleolar protein 1
PANX1,pannexin 1
PANX2,pannexin 2
PANX3,pannexin 3
PAOX,polyamine oxidase
PAPLN,"papilin, proteoglycan like sulfated glycoprotein"
PAPOLA,poly(A) polymerase alpha
PAPOLB,poly(A) polymerase beta
PAPOLG,poly(A) polymerase gamma
PAPPA,pappalysin 1
PAPPA2,pappalysin 2
PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1
PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2
PAQR3,progestin and adipoQ receptor family member 3
PAQR4,progestin and adipoQ receptor family member 4
PAQR5,progestin and adipoQ receptor family member 5
PAQR6,progestin and adipoQ receptor family member 6
PAQR7,progestin and adipoQ receptor family member 7
PAQR8,progestin and adipoQ receptor family member 8
PAQR9,progestin and adipoQ receptor family member 9
PARD3,par-3 family cell polarity regulator
PARD3B,par-3 family cell polarity regulator beta
PARD6A,par-6 family cell polarity regulator alpha
PARD6B,par-6 family cell polarity regulator beta
PARD6G,par-6 family cell polarity regulator gamma
PARG,poly(ADP-ribose) glycohydrolase
PARK7,Parkinsonism associated deglycase
PARL,presenilin associated rhomboid like
PARM1,prostate androgen-regulated mucin-like protein 1
PARN,poly(A)-specific ribonuclease
PARP1,poly(ADP-ribose) polymerase 1
PARP10,poly(ADP-ribose) polymerase family member 10
PARP11,poly(ADP-ribose) polymerase family member 11
PARP12,poly(ADP-ribose) polymerase family member 12
PARP14,poly(ADP-ribose) polymerase family member 14
PARP15,poly(ADP-ribose) polymerase family member 15
PARP16,poly(ADP-ribose) polymerase family member 16
PARP2,poly(ADP-ribose) polymerase 2
PARP3,poly(ADP-ribose) polymerase family member 3
PARP4,poly(ADP-ribose) polymerase family member 4
PARP6,poly(ADP-ribose) polymerase family member 6
PARP8,poly(ADP-ribose) polymerase family member 8
PARP9,poly(ADP-ribose) polymerase family member 9
PARPBP,PARP1 binding protein
PARS2,"prolyl-tRNA synthetase 2, mitochondrial"
PARVA,parvin alpha
PARVB,parvin beta
PARVG,parvin gamma
PASD1,PAS domain containing repressor 1
PASK,PAS domain containing serine/threonine kinase
PATE1,prostate and testis expressed 1
PATE2,prostate and testis expressed 2
PATE3,prostate and testis expressed 3
PATE4,prostate and testis expressed 4
PATJ,PATJ crumbs cell polarity complex component
PATL1,"PAT1 homolog 1, processing body mRNA decay factor"
PATL2,PAT1 homolog 2
PATZ1,POZ/BTB and AT hook containing zinc finger 1
PAWR,pro-apoptotic WT1 regulator
PAX1,paired box 1
PAX2,paired box 2
PAX3,paired box 3
PAX4,paired box 4
PAX5,paired box 5
PAX6,paired box 6
PAX7,paired box 7
PAX8,paired box 8
PAX9,paired box 9
PAXBP1,PAX3 and PAX7 binding protein 1
PAXIP1,PAX interacting protein 1
PAXX,PAXX non-homologous end joining factor
PBDC1,polysaccharide biosynthesis domain containing 1
PBK,PDZ binding kinase
PBLD,phenazine biosynthesis like protein domain containing
PBOV1,prostate and breast cancer overexpressed 1
PBRM1,polybromo 1
PBX1,PBX homeobox 1
PBX2,PBX homeobox 2
PBX3,PBX homeobox 3
PBX4,PBX homeobox 4
PBXIP1,PBX homeobox interacting protein 1
PC,pyruvate carboxylase
PCARE,photoreceptor cilium actin regulator
PCBD1,pterin-4 alpha-carbinolamine dehydratase 1
PCBD2,pterin-4 alpha-carbinolamine dehydratase 2
PCBP1,poly(rC) binding protein 1
PCBP2,poly(rC) binding protein 2
PCBP3,poly(rC) binding protein 3
PCBP4,poly(rC) binding protein 4
PCCA,propionyl-CoA carboxylase subunit alpha
PCCB,propionyl-CoA carboxylase subunit beta
PCDH1,protocadherin 1
PCDH10,protocadherin 10
PCDH11X,protocadherin 11 X-linked
PCDH11Y,protocadherin 11 Y-linked
PCDH12,protocadherin 12
PCDH15,protocadherin related 15
PCDH17,protocadherin 17
PCDH18,protocadherin 18
PCDH19,protocadherin 19
PCDH20,protocadherin 20
PCDH7,protocadherin 7
PCDH8,protocadherin 8
PCDH9,protocadherin 9
PCDHA@,"protocadherin alpha cluster, complex locus"
PCDHB@,protocadherin beta cluster
PCDHG@,protocadherin gamma cluster
PCED1A,PC-esterase domain containing 1A
PCED1B,PC-esterase domain containing 1B
PCF11,PCF11 cleavage and polyadenylation factor subunit
PCGF1,polycomb group ring finger 1
PCGF2,polycomb group ring finger 2
PCGF3,polycomb group ring finger 3
PCGF5,polycomb group ring finger 5
PCGF6,polycomb group ring finger 6
PCID2,PCI domain containing 2
PCIF1,phosphorylated CTD interacting factor 1
PCK1,phosphoenolpyruvate carboxykinase 1
PCK2,"phosphoenolpyruvate carboxykinase 2, mitochondrial"
PCLAF,PCNA clamp associated factor
PCLO,piccolo presynaptic cytomatrix protein
PCM1,pericentriolar material 1
PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase
PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
PCNA,proliferating cell nuclear antigen
PCNP,PEST proteolytic signal containing nuclear protein
PCNT,pericentrin
PCNX1,pecanex 1
PCNX2,pecanex 2
PCNX3,pecanex 3
PCNX4,pecanex 4
PCOLCE,procollagen C-endopeptidase enhancer
PCOLCE2,procollagen C-endopeptidase enhancer 2
PCP2,Purkinje cell protein 2
PCP4,Purkinje cell protein 4
PCP4L1,Purkinje cell protein 4 like 1
PCSK1,proprotein convertase subtilisin/kexin type 1
PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor
PCSK2,proprotein convertase subtilisin/kexin type 2
PCSK4,proprotein convertase subtilisin/kexin type 4
PCSK5,proprotein convertase subtilisin/kexin type 5
PCSK6,proprotein convertase subtilisin/kexin type 6
PCSK7,proprotein convertase subtilisin/kexin type 7
PCSK9,proprotein convertase subtilisin/kexin type 9
PCTP,phosphatidylcholine transfer protein
PCYOX1,prenylcysteine oxidase 1
PCYOX1L,prenylcysteine oxidase 1 like
PCYT1A,"phosphate cytidylyltransferase 1A, choline"
PCYT1B,"phosphate cytidylyltransferase 1B, choline"
PCYT2,"phosphate cytidylyltransferase 2, ethanolamine"
PDAP1,PDGFA associated protein 1
PDC,phosducin
PDCD1,programmed cell death 1
PDCD10,programmed cell death 10
PDCD11,programmed cell death 11
PDCD1LG2,programmed cell death 1 ligand 2
PDCD2,programmed cell death 2
PDCD2L,programmed cell death 2 like
PDCD4,programmed cell death 4
PDCD5,programmed cell death 5
PDCD6,programmed cell death 6
PDCD6IP,programmed cell death 6 interacting protein
PDCD7,programmed cell death 7
PDCL,phosducin like
PDCL2,phosducin like 2
PDCL3,phosducin like 3
PDE10A,phosphodiesterase 10A
PDE11A,phosphodiesterase 11A
PDE12,phosphodiesterase 12
PDE1A,phosphodiesterase 1A
PDE1B,phosphodiesterase 1B
PDE1C,phosphodiesterase 1C
PDE2A,phosphodiesterase 2A
PDE3A,phosphodiesterase 3A
PDE3B,phosphodiesterase 3B
PDE4A,phosphodiesterase 4A
PDE4B,phosphodiesterase 4B
PDE4C,phosphodiesterase 4C
PDE4D,phosphodiesterase 4D
PDE4DIP,phosphodiesterase 4D interacting protein
PDE5A,phosphodiesterase 5A
PDE6A,phosphodiesterase 6A
PDE6B,phosphodiesterase 6B
PDE6C,phosphodiesterase 6C
PDE6D,phosphodiesterase 6D
PDE6G,phosphodiesterase 6G
PDE6H,phosphodiesterase 6H
PDE7A,phosphodiesterase 7A
PDE7B,phosphodiesterase 7B
PDE8A,phosphodiesterase 8A
PDE8B,phosphodiesterase 8B
PDE9A,phosphodiesterase 9A
PDF,"peptide deformylase, mitochondrial"
PDGFA,platelet derived growth factor subunit A
PDGFB,platelet derived growth factor subunit B
PDGFC,platelet derived growth factor C
PDGFD,platelet derived growth factor D
PDGFRA,platelet derived growth factor receptor alpha
PDGFRB,platelet derived growth factor receptor beta
PDGFRL,platelet derived growth factor receptor like
PDHA1,pyruvate dehydrogenase E1 subunit alpha 1
PDHA2,pyruvate dehydrogenase E1 subunit alpha 2
PDHB,pyruvate dehydrogenase E1 subunit beta
PDHX,pyruvate dehydrogenase complex component X
PDIA2,protein disulfide isomerase family A member 2
PDIA3,protein disulfide isomerase family A member 3
PDIA4,protein disulfide isomerase family A member 4
PDIA5,protein disulfide isomerase family A member 5
PDIA6,protein disulfide isomerase family A member 6
PDIK1L,PDLIM1 interacting kinase 1 like
PDILT,"protein disulfide isomerase like, testis expressed"
PDK1,pyruvate dehydrogenase kinase 1
PDK2,pyruvate dehydrogenase kinase 2
PDK3,pyruvate dehydrogenase kinase 3
PDK4,pyruvate dehydrogenase kinase 4
PDLIM1,PDZ and LIM domain 1
PDLIM2,PDZ and LIM domain 2
PDLIM3,PDZ and LIM domain 3
PDLIM4,PDZ and LIM domain 4
PDLIM5,PDZ and LIM domain 5
PDLIM7,PDZ and LIM domain 7
PDP1,pyruvate dehydrogenase phosphatase catalytic subunit 1
PDP2,pyruvate dehydrogenase phosphatase catalytic subunit 2
PDPK1,3-phosphoinositide dependent protein kinase 1
PDPN,podoplanin
PDPR,pyruvate dehydrogenase phosphatase regulatory subunit
PDRG1,p53 and DNA damage regulated 1
PDS5A,PDS5 cohesin associated factor A
PDS5B,PDS5 cohesin associated factor B
PDSS1,decaprenyl diphosphate synthase subunit 1
PDSS2,decaprenyl diphosphate synthase subunit 2
